Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,24000,AUSTRALIAN PLANT COMMUNITIES,157661,TAP COMBINATION,BUBBLER & TAP,-27.4792981,152.9722879,497262,6960476
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,146871,TAP COMBINATION,BUBBLER & TAP,-27.4763224,152.9735443,497386,6960806
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,25204,AMERICAN REGION PLANTS,140415,TAP COMBINATION,BUBBLER & TAP,-27.4776243,152.9741094,497442,6960661
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,25204,AMERICAN REGION PLANTS,146231,TAP COMBINATION,BUBBLER & TAP,-27.4785355,152.9749188,497522,6960560
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19686,AUSTRALIAN RAINFOREST (MT COOT-THA RD),147534,TAP COMBINATION,BUBBLER & TAP,-27.4744391,152.9762350,497652,6961014
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19705,TOILET PUBLIC,45188,TAP COMBINATION,BUBBLER & TAP,-27.4760624,152.9773973,497767,6960834
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19686,AUSTRALIAN RAINFOREST (MT COOT-THA RD),45051,TAP COMBINATION,BUBBLER & TAP,-27.4759290,152.9779178,497818,6960849
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19693,FRAGRANT PLANTS & HERBS,45125,TAP COMBINATION,BUBBLER & TAP,-27.4762872,152.9781710,497843,6960810
PULLENVALE,MOUNT COOT-THA,D0647,MT COOT-THA BOTANIC GARDEN,19695,BALANCE OF PARK,45150,TAP COMBINATION,BUBBLER & TAP,-27.4753741,152.9788281,497908,6960911
PULLENVALE,CHAPEL HILL,D0252,SUTLING STREET PARK,20302,SUTLING ST PLAYGROUND,43163,TAP COMBINATION,BUBBLER & TAP,-27.5103919,152.9515348,495213,6957031
PULLENVALE,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20288,HEPWORTH ST DOG OFF LEASH AREA,15361,TAP COMBINATION,BUBBLER & TAP,-27.5141063,152.9505219,495114,6956620
PULLENVALE,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20290,KENMORE DISTRICT AUSTRALIAN RULES FACILITY,28924,TAP COMBINATION,BUBBLER & TAP,-27.5143455,152.9510753,495168,6956593
PULLENVALE,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20296,QLD SOCCER CLUB (KENMORE) FACILITY,30417,TAP COMBINATION,BUBBLER & TAP,-27.5144573,152.9533318,495391,6956581
PULLENVALE,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20291,KENMORE CENTENARY JR RUGBY FACILITY,110183,TAP COMBINATION,BUBBLER & TAP,-27.5160367,152.9537884,495436,6956406
PULLENVALE,CHAPEL HILL,D0253,CUBBERLA CREEK RESERVE,20291,KENMORE CENTENARY JR RUGBY FACILITY,110176,TAP COMBINATION,BUBBLER & TAP,-27.5155777,152.9538686,495444,6956457
WALTER TAYLOR,INDOOROOPILLY,D0429,KENNEWELL PARK,20196,KENNEWELL PK PLAYGROUND,110511,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5068289,152.9607265,496121,6957426
WALTER TAYLOR,CHAPEL HILL,D0784,REBECCA STREET PARK,29811,REBECCA ST PICNIC AREA,110312,TAP COMBINATION,BUBBLER & TAP,-27.5024599,152.9485222,494916,6957910
WALTER TAYLOR,CHAPEL HILL,D0864,MARMINDE STREET PARK,29815,MARMINDE ST PICNIC AREA,110328,TAP COMBINATION,BUBBLER & TAP,-27.4928069,152.9480381,494867,6958979
WALTER TAYLOR,CHAPEL HILL,D1430,GREEN HILL RESERVOIR PARK,29817,GREEN HILL RESERVOIR (QUU),28934,TAP COMBINATION,BUBBLER & TAP,-27.4965726,152.9596484,496014,6958562
WALTER TAYLOR,FIG TREE POCKET,D0255,CLIVEDEN PARK,26657,CLIVEDEN PK SHARED PATHWAY,119666,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5169161,152.9584988,495901,6956309
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80298,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5394200,152.9668244,496724,6953816
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80292,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5410359,152.9679810,496839,6953637
WALTER TAYLOR,FIG TREE POCKET,D0259,BIAMI YUMBA PARK,20261,BIAMBI YUMBA LAGOON,80296,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5381693,152.9689118,496930,6953955
WALTER TAYLOR,FIG TREE POCKET,D0260,FIG TREE POCKET RIVERSIDE RESERVE,29053,BRISBANE RIVER ACCESS & CAR PARKING,20964,TAP COMBINATION,BUBBLER & TAP,-27.5425036,152.9720232,497238,6953475
WALTER TAYLOR,FIG TREE POCKET,D0260,FIG TREE POCKET RIVERSIDE RESERVE,20255,MANDALAY ST PICNIC AREA,87043,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5424781,152.9726942,497304,6953478
WALTER TAYLOR,FIG TREE POCKET,D1323,MACTIER STREET PARK,20007,BOTTICELLI ST DOG OFF LEASH AREA,30681,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5393471,152.9652236,496566,6953824
WALTER TAYLOR,INDOOROOPILLY,D0015,KEATING PARK,20307,KEATING PK PICNIC AREA,119746,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4996993,152.9739357,497426,6958216
WALTER TAYLOR,INDOOROOPILLY,D0015,KEATING PARK,23411,BOWLS CLUB MACHINERY SHED,6516,TAP COMBINATION,BUBBLER & TAP,-27.4998826,152.9753209,497562,6958196
WALTER TAYLOR,TARINGA,D0416,ROBERTSON PARK,33744,ROBERTSON PK PATHWAY CIRCUIT,119549,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5027618,152.9900196,499014,6957877
WALTER TAYLOR,TARINGA,D0416,ROBERTSON PARK,24084,PLAYGROUND CAR PARK,119562,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5024194,152.9901739,499029,6957915
WALTER TAYLOR,INDOOROOPILLY,D0420,SIR JOHN CHANDLER PARK,20233,BALANCE OF PARK,119937,TAP COMBINATION,2 TAPS 1 FOUNTAIN,-27.5099266,152.9859045,498608,6957084
WALTER TAYLOR,INDOOROOPILLY,D0422,JACK SPEARE PARK,20222,TARINGA ROVERS SOCCER FACILITY,122474,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5028508,152.9811119,498134,6957867
WALTER TAYLOR,INDOOROOPILLY,D0423,ESSEX ROAD PARK,20216,ESSEX RD NETBALL FACILITY,122348,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4996046,152.9821082,498233,6958227
WALTER TAYLOR,INDOOROOPILLY,D0430,MOORE PARK,20194,GEORGE WATT OVAL (MOORE PK),119733,TAP COMBINATION,BUBBLER & TAP,-27.4975426,152.9645554,496499,6958455
WALTER TAYLOR,INDOOROOPILLY,D0430,MOORE PARK,20188,BALANCE OF PARK,119718,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4980609,152.9656090,496603,6958397
WALTER TAYLOR,ST LUCIA,D0408,GUYATT PARK,19912,BRYCE ST PLAYGROUND,42950,TAP COMBINATION,BUBBLER & TAP,-27.4933796,153.0007240,500072,6958917
WALTER TAYLOR,ST LUCIA,D0408,GUYATT PARK,19910,HIRON ST PICNIC AREA,87548,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4932940,153.0013467,500133,6958926
WALTER TAYLOR,ST LUCIA,D0408,GUYATT PARK,29159,BRISBANE RIVER PICNIC AREA,35037,TAP COMBINATION,BUBBLER & TAP,-27.4927614,153.0017071,500169,6958985
WALTER TAYLOR,ST LUCIA,D0409,ACACIA PARK,19899,BALANCE OF PARK,17030,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4989439,153.0083450,500824,6958300
WALTER TAYLOR,ST LUCIA,D0411,ST LUCIA PLAYGROUND PARK,19886,ST LUCIA PLAYGROUND,22189,TAP COMBINATION,BUBBLER & TAP,-27.4979041,152.9991417,499915,6958415
WALTER TAYLOR,ST LUCIA,D1313,THE ESPLANADE PARK  (ROAD RESERVE),34815,THE ESPLANADE SHARED PATHWAY,11268,TAP COMBINATION,BUBBLER & TAP,-27.5059052,153.0009503,500094,6957529
WALTER TAYLOR,TARINGA,D0415,JACK COOK MEMORIAL PARK,19869,TOOWONG HARRIERS ATHLETIC FACILITY,22252,TAP COMBINATION,BUBBLER & TAP,-27.4939024,152.9926504,499274,6958859
WALTER TAYLOR,ST LUCIA,D0417,LEX ORD PARK,19850,CRICKET FIELD,22306,TAP COMBINATION,BUBBLER & TAP,-27.5017965,152.9912646,499137,6957984
WALTER TAYLOR,TARINGA,D0424,TARINGA PLAYGROUND PARK,29061,TARINGA PLAYGROUND PK ACTIVITY SPACE,43011,TAP COMBINATION,BUBBLER & TAP,-27.4910078,152.9800005,498024,6959179
WALTER TAYLOR,TARINGA,D2138,WHITMORE STREET PARK,21572,WHITMORE ST PICNIC AREA,87775,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4910781,152.9873852,498754,6959171
WALTER TAYLOR,TOOWONG,D0480,PERRIN PARK,19727,HEROES AVE DOG OFF LEASH AREA,32125,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4912387,152.9905793,499069,6959154
WALTER TAYLOR,TOOWONG,D0480,PERRIN PARK,19663,PERRIN PK PICNIC AREA,180883,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS DRINKING FOUNTAIN,-27.4912529,152.9919952,499209,6959152
WALTER TAYLOR,TOOWONG,D0480,PERRIN PARK,19730,BALANCE OF PARK,17939,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4919414,152.9920686,499217,6959076
CALAMVALE,KARAWATHA,D1247,KARAWATHA FOREST PARK,21823,ILLAWEENA LAGOON PICNIC AREA & CAR PARKING,34767,TAP COMBINATION,BUBBLER. TAP & DOG BOWL,-27.6415403,153.0699798,506903,6942503
CALAMVALE,CALAMVALE,D1234,HONEYSUCKLE WAY PARK,11759,HONEYSUCKLE WAY PLAYGROUND,6073,TAP COMBINATION,BUBBLER & TAP,-27.6327255,153.0537737,505305,6943480
FOREST LAKE,FOREST LAKE,D2007,CASCADE DRIVE PARK (NO.20),18242,TENNIS FACILITY PICNIC AREA,44359,TAP COMBINATION,BUBBLER & TAP,-27.6290001,152.9646183,496509,6943894
FOREST LAKE,FOREST LAKE,D1279,THE LAKE PARKLANDS,18418,THE ESPLANADE (JETTY WALK) PLAYGROUND,11025,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.6219747,152.9666975,496714,6944672
CALAMVALE,CALAMVALE,D2072,CALAMVALE DISTRICT PARK,34798,FORMSKIRK ST CAR PARK PICNIC AREA,129615,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.6208657,153.0391440,503862,6944795
CALAMVALE,STRETTON,D1073,REGENCY PLACE PARK (NO.16),26543,LANCASTER CIRCUIT PICNIC AREA,47345,TAP COMBINATION,BUBBLER & TAP,-27.6152171,153.0751045,507411,6945419
MACGREGOR,KURABY,D0685,WALLY TATE PARK,19094,WALLY TATE PK DOG OFF LEASH AREA,81235,TAP COMBINATION,BUBBLER & TAP,-27.6021355,153.0909080,508971,6946867
RUNCORN,SUNNYBANK HILLS,D1200,THE AVENUE PARK,18898,THE AVENUE PLAYGROUND,33363,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6021032,153.0482960,504766,6946872
RUNCORN,RUNCORN,D0840,JAGERA PARK,18976,JAGERA PK PICNIC AREA,11109,TAP COMBINATION,BUBBLER & TAP,-27.5928764,153.0875010,508635,6947892
RUNCORN,RUNCORN,D0666,DEW STREET PARK,19117,INDIANS BASEBALL CLUB FACILITIES,44462,TAP COMBINATION,BUBBLER & TAP,-27.5906607,153.0732502,507229,6948139
RUNCORN,RUNCORN,D0608,BONEMILL ROAD PARK,19158,DEW ST JR CYCLE TRAINING CIRCUIT,36792,TAP COMBINATION,BUBBLER & TAP,-27.5903266,153.0745742,507360,6948176
RUNCORN,RUNCORN,D0607,NATHAN ROAD PARK,19160,NATHAN RD DOG OFF LEASH AREA,29806,TAP COMBINATION,BUBBLER & TAP,-27.5872325,153.0701138,506920,6948519
MOOROOKA,ACACIA RIDGE,D0563,MORTIMER ROAD PARK,11952,MORTIMER RD DISTRICT PLAYGROUND,173071,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS DRINKING FOUNTAIN,-27.5775195,153.0169161,501670,6949596
MACGREGOR,MACGREGOR,D0559,D.M.HENDERSON PARK,20556,GRANADILLA ST PLAYGROUND,177442,TAP COMBINATION,BUBBLER & VANDAL PROOF TAP,-27.5698194,153.0714202,507050,6950447
MOOROOKA,OXLEY,D0317,NIXON PARK,16893,NIXON PK PLAYGROUND,6795,TAP COMBINATION,BUBBLER & TAPS,-27.5518853,152.9788459,497912,6952436
TENNYSON,OXLEY,D0315,V.MCN.PEACHEY PARK,34852,V.MCN.PEACHEY PK PICNIC AREA,46298,TAP COMBINATION,BUBBLER,-27.5493511,152.9742001,497453,6952716
MACGREGOR,UPPER MOUNT GRAVATT,D0432,ABBEVILLE STREET PARK,35001,ABBEVILLE ST COMMUNITY GARDEN,12062,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.5446030,153.0881223,508701,6953240
CHANDLER,MACKENZIE,D1335,GAINSBOROUGH AVENUE PARK,12735,BALANCE OF PARK,27888,TAP COMBINATION,BUBBLER & TAP,-27.5422068,153.1259280,512433,6953502
MOOROOKA,NATHAN,D0545,TOOHEY FOREST PARK,16972,JAMES & MARY MAYNE ESTATE,35104,TAP COMBINATION,"BUBBLER, 2 TAPS & DOG BOWL (MAYNE RIDGE",-27.5407870,153.0352639,503482,6953665
JAMBOREE,SEVENTEEN MILE ROCKS,D1845,ROCKS RIVERSIDE PARK,22973,RRP RIVER PROMENADE SHARED PATHWAY NETWORK,47324,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.5399479,152.9607774,496127,6953758
JAMBOREE,SEVENTEEN MILE ROCKS,D1845,ROCKS RIVERSIDE PARK,32824,COUNIHAM RD RIVERSIDE PICNIC AREA,47325,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.5388615,152.9602836,496078,6953878
JAMBOREE,JINDALEE,D0338,JINDALEE BOAT RAMP PARK,16185,JINDALEE BOAT RAMP PLAYGROUND,181619,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER APOLLO 800,-27.5310372,152.9285767,492947,6954743
JAMBOREE,JINDALEE,D0338,JINDALEE BOAT RAMP PARK,16191,JINDALEE BOAT RAMP PICNIC AREA,181618,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER APOLLO 800,-27.5299325,152.9286633,492956,6954866
JAMBOREE,JINDALEE,D0338,JINDALEE BOAT RAMP PARK,16184,JINDALEE BOAT RAMP DOG OFF LEASH AREA,181617,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN & DOG BOWL,-27.5290659,152.9293964,493028,6954962
TENNYSON,SHERWOOD,D0304,STRICKLAND TERRACE PARK,20128,BALANCE OF PARK,43160,TAP COMBINATION,BUBBLER & TAP,-27.5272603,152.9894771,498961,6955164
TENNYSON,TENNYSON,D3398,KEN FLETCHER PARK,32703,KEN FLETCHER PK POWER STN DISTRICT PLAYGROUND,193696,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5244754,153.0057897,500572,6955472
TENNYSON,TENNYSON,D3398,KEN FLETCHER PARK,32704,KEN FLETCHER PK PICNIC AREA,193382,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5243836,153.0064305,500635,6955482
TENNYSON,TENNYSON,D3398,KEN FLETCHER PARK,34689,BRISBANE RIVER CIRCUIT PATH & BOATING PONTOON,193581,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.5243222,153.0075938,500750,6955489
TENNYSON,TENNYSON,D3398,KEN FLETCHER PARK,34689,BRISBANE RIVER CIRCUIT PATH & BOATING PONTOON,193608,TAP COMBINATION,BUBBLER & DOG BOWL,-27.5239412,153.0072836,500719,6955531
WALTER TAYLOR,INDOOROOPILLY,D0420,SIR JOHN CHANDLER PARK,20229,MEIERS RD (SOUTH) PLAYGROUND,5006,TAP COMBINATION,BUBBLER & TAP,-27.5193488,153.0089664,500885,6956040
WYNNUM-MANLY,WYNNUM,D0516,ELANORA PARK,20277,CLIVEDEN PK PLAYGROUND,180958,TAP COMBINATION,BUBBLER TAP & DOG BOWL,-27.5170567,152.9589092,495942,6956293
WALTER TAYLOR,INDOOROOPILLY,D0256,RAINBOW FOREST PARK,20275,RAINBOW FOREST PK SHARED PATHWAY,180728,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5164590,152.9562977,495684,6956359
WALTER TAYLOR,INDOOROOPILLY,D0256,RAINBOW FOREST PARK,13089,RAINBOW FOREST PK FITNESS STATIONS,15483,TAP COMBINATION,BUBBLER & TAP,-27.5159731,152.9589068,495942,6956413
COORPAROO,ANNERLEY,D1348,EKIBIN PARK SOUTH,13967,JESSICA ANDREWS PLACE PLAYGROUND,32184,TAP COMBINATION,TAP COMBINATION,-27.5131165,153.0384156,503794,6956730
TENNYSON,ANNERLEY,D1270,VALLELY STREET PARK,30924,VALLELY ST PICNIC AREA,6172,TAP COMBINATION,BUBBLER & TAP,-27.5125729,153.0290560,502870,6956790
WALTER TAYLOR,INDOOROOPILLY,D0926,MANSFIELD PARK (ROAD RESERVE),20028,GILGANDRA ST PLAYGROUND,14244,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5085338,152.9873260,498748,6957238
COORPAROO,GREENSLOPES,D0393,EKIBIN PARK EAST,24151,XOFTFALL,39697,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5074063,153.0414531,504094,6957362
CHANDLER,CARINDALE,D0911,ANNA SMITH OBE QUOTA PARK,12825,QUOTA PK (KIDWELLY ST) PLAYGROUND,39565,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5062416,153.1073829,510606,6957487
COORPAROO,COORPAROO,D0110,ERIC SIVELL PARK,14542,ERIC SIVELL PK PLAYGROUND,43649,TAP COMBINATION,BUBBLER & TAP,-27.5038848,153.0734422,507254,6957751
WALTER TAYLOR,CHAPEL HILL,D0910,CLARINA STREET PARK,20037,CLARINA ST PLAYGROUND (CNR WARRAWONG ST),23664,TAP COMBINATION,BUBBLER,-27.5002407,152.9604649,496095,6958156
WALTER TAYLOR,INDOOROOPILLY,D0430,MOORE PARK,30279,MOORE PK ACCESS & CAR PARKING,12031,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4986161,152.9648708,496530,6958336
CHANDLER,CARINDALE,D0961,CADOGAN STREET PARK,12804,KEN MASDEN PLACE PLAYGROUND,39392,TAP COMBINATION,BUBBLER & TAP,-27.4970503,153.1139623,511257,6958505
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,12984,CADOGAN ST PICNIC AREA,191329,TAP COMBINATION,BUBBLER & TAP,-27.4970256,153.1086764,510735,6958508
THE GABBA,DUTTON PARK,D0355,DUTTON PARK,14185,TC DOYLE MEMORIAL PK DVE PICNIC AREA,108883,TAP COMBINATION,FOUNTAIN & 2 TAPS,-27.4969296,153.0244406,502414,6958523
WALTER TAYLOR,INDOOROOPILLY,D0806,CARINYA STREET PARK,20069,CARINYA ST PICNIC AREA,10561,TAP COMBINATION,BUBBLER & TAP,-27.4949201,152.9635575,496400,6958745
WALTER TAYLOR,TOOWONG,D0480,PERRIN PARK,19663,PERRIN PK PICNIC AREA,45040,TAP COMBINATION,BUBBLER & TAP,-27.4913184,152.9919352,499203,6959145
THE GABBA,WEST END,D1477,BOUNDARY STREET PARK (NO.349),13957,BALANCE OF PARK,43205,TAP COMBINATION,BUBBLER & TAP,-27.4899683,153.0103328,501021,6959294
THE GABBA,EAST BRISBANE,D0360,WOOLLOONGABBA ROTARY PARK,17478,SIR WILLIAM KNOX ARCHIVES & RESOURCE CENTRE,170232,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.4899290,153.0422184,504170,6959298
THE GABBA,WEST END,D0346,ORLEIGH PARK,19857,ORLEIGH ST PICNIC AREA,47298,TAP COMBINATION,BUBBLER & TAP,-27.4899201,153.0011705,500116,6959300
THE GABBA,WEST END,D0346,ORLEIGH PARK,14209,ORLEIGH ST RIVERSIDE PATHWAY,1023,TAP COMBINATION,BUBBLER & TAP,-27.4898236,153.0001984,500020,6959310
THE GABBA,WEST END,D0346,ORLEIGH PARK,14243,HILL END TERRACE PICNIC AREA,34815,TAP COMBINATION,BUBBLER & TAP,-27.4895795,152.9980025,499803,6959337
COORPAROO,EAST BRISBANE,D0363,THE COMMON PARK,14450,COORPAROO SKATE FACILITY & HALF COURT,71398,BUBBLER/DRINKING FOUNTAIN,APOLLO 400 BUBBLER NEAR SKATE RAMP,-27.4893111,153.0522511,505161,6959366
COORPAROO,EAST BRISBANE,D0363,THE COMMON PARK,23304,THE COMMON SHARED PATHWAY NETWORK,43724,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4889087,153.0514896,505086,6959411
RUNCORN,WAKERLEY,D1572,WAKERLEY PARK,13651,CLAIRE PLACE PLAYGROUND,58898,TAP COMBINATION,TAP COMBINATION,-27.4864014,153.1505135,514868,6959680
PULLENVALE,CHAPEL HILL,D0858,MERRI MERRI PARK,17991,GREENFORD ST DOG OFF LEASH AREA,34141,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.4838506,152.9399730,494070,6959971
DOBOY,TINGALPA,D0762,ROSCREA STREET PARK,13724,CARINA LIBRARY BUILDING,129628,BUBBLER/DRINKING FOUNTAIN,WATER TAP AND BUBBLER,-27.4806958,153.1334045,513179,6960314
DOBOY,WAKERLEY,D2042,GORDON CRESCENT PARK,30824,GORDON CRES PLAYGROUND,34997,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4803055,153.1530935,515124,6960355
JAMBOREE,WESTLAKE,D1261,BARCOORAH STREET PARK,21583,GAP CREEK PICNIC AREA,30331,TAP COMBINATION,TAP COMBINATION,-27.4787352,152.9292373,493009,6960537
PULLENVALE,MOUNT COOT-THA,D0249,MT COOT-THA RESERVE,21583,GAP CREEK PICNIC AREA,30331,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4787352,152.9292373,493009,6960537
PULLENVALE,MOUNT COOT-THA,D0249,MT COOT-THA RESERVE,21583,GAP CREEK PICNIC AREA,63334,TAP COMBINATION,DRINKING FOUNTAIN TAP & DOG BOWL,-27.4785827,152.9286409,492950,6960553
PULLENVALE,MOUNT COOT-THA,D0249,MT COOT-THA RESERVE,21583,GAP CREEK PICNIC AREA,63334,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN TAP & DOG BOWL,-27.4785827,152.9286409,492950,6960553
PULLENVALE,MOUNT COOT-THA,D0249,MT COOT-THA RESERVE,21583,GAP CREEK PICNIC AREA,30339,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4780344,152.9288047,492966,6960614
WYNNUM-MANLY,LOTA,D0861,BILL LAMOND PARK,20813,BILL LAMOND PK DOG OFF LEASH AREA,29846,TAP COMBINATION,BUBBLER & TAP,-27.4724669,153.1857778,518354,6961219
PADDINGTON,MILTON,D0477,MILTON PARK,19754,MILTON PK PICNIC AREA,110766,TAP COMBINATION,BUBBLER/DRINKING FOUNTAIN,-27.4705673,153.0010005,500099,6961443
WYNNUM-MANLY,LOTA,D0536,HERBERT STREET PARK,20884,CLIFTON ST PICNIC AREA,45609,TAP COMBINATION,BUBBLER & TAPS,-27.4700958,153.1771248,517500,6961483
PADDINGTON,MILTON,D1723,FREW PARK,34806,FREW PK TABLE TENNIS & FITNESS STATION,86414,TAP COMBINATION,DRINKING FOUNTAIN & TAP,-27.4696538,153.0000467,500005,6961545
PADDINGTON,MILTON,D1723,FREW PARK,34807,FREW PK KIOSK PUBLIC TOILETS & EMERSON CENTRE ADMIN BUILDING,84666,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4696033,153.0007102,500070,6961550
PADDINGTON,MILTON,D1723,FREW PARK,34805,FREW PK PICNIC FACILITIES & CIRCUIT PATH,86420,TAP COMBINATION,BUBBLER & TAPS,-27.4694009,152.9998330,499983,6961573
PADDINGTON,MILTON,D1723,FREW PARK,34810,FREW PK PICNIC AREA & PLAYGROUND ACCESS,193898,TAP COMBINATION,DRINKING FOUNTAIN & TAP,-27.4694001,153.0004061,500040,6961573
PADDINGTON,MILTON,D1723,FREW PARK,34813,FREW PK BOOKING SITE SHELTER 1,86426,TAP COMBINATION,DRINKING FOUNTAIN & TAP,-27.4689304,152.9994420,499945,6961625
PADDINGTON,MILTON,D1723,FREW PARK,34805,FREW PK PICNIC FACILITIES & CIRCUIT PATH,86387,TAP COMBINATION,DRINKING FOUNTAIN & TAP,-27.4686274,153.0002103,500021,6961658
DOBOY,MURARRIE,D0051,MURARRIE RECREATION GROUND,13007,VICKI WILSON (RAWLINSON ST) PICNIC AREA,44090,TAP COMBINATION,TAP COMBINATION,-27.4664469,153.1017619,510054,6961896
WYNNUM-MANLY,WYNNUM WEST,D0658,KIANAWAH ROAD PARK (NO.330),20868,BAYSIDE MODEL STEAM RAILWAY FACILITY,45631,TAP COMBINATION,BUBBLER & TAP,-27.4608241,153.1477918,514603,6962514
CENTRAL,TENERIFFE,D1946,CATALINA PARK,29861,MACQUARIE ST TERRACES,111785,TAP COMBINATION,DRINKING FOUNTAIN & 2 TAPS,-27.4590735,153.0505761,504997,6962715
WYNNUM-MANLY,WYNNUM WEST,D0658,KIANAWAH ROAD PARK (NO.330),23988,MASTER FIB,180034,TAP COMBINATION,BUBBLER & TAP,-27.4576719,153.1465674,514482,6962863
MORNINGSIDE,MORNINGSIDE,D0035,COLMSLIE RESERVE,17360,COLMSLIE RES DOG OFF LEASH AREA,42497,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.4500218,153.0835164,508253,6963716
DOBOY,HEMMANT,D2163,PAUL CONTI PARK,34894,PAUL CONTI PK PATHWAY,125790,TAP COMBINATION,TAP COMBINATION,-27.4498340,153.1283848,512687,6963733
WYNNUM-MANLY,MANLY,D0518,GEORGE CLAYTON PARK,20998,GEORGE CLAYTON PK PICNIC AREA (NEAR CENTRAL DRAIN),15272,TAP COMBINATION,TAP COMBINATION,-27.4465171,153.1855014,518331,6964094
WYNNUM-MANLY,WYNNUM,D0995,WYNNUM WADING POOL PARK,24457,WYNNUM JETTY,75743,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4411372,153.1776377,517555,6964691
ENOGGERA,ASHGROVE,D0161,DORRINGTON PARK,19438,ENOGGERA CK HALF COURT,5287,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4395028,152.9874912,498764,6964884
HAMILTON,PINKENBA,D0992,PINKENBA MEMORIAL PLACE PARK (ROAD RESER,15501,PINKENBA MEMORIAL PLACE,43444,TAP COMBINATION,BUBBLER & TAP,-27.4235130,153.1188936,511752,6966650
